23.4853515625,16.4931640625,23.4853515625
22.9775390625,15.984375,22.9775390625
23.1025390625,16.1103515625,23.103515625
23.1025390625,16.234375,23.2275390625
22.9931640625,16.0,22.9931640625
23.0712890625,16.078125,23.0712890625
23.0087890625,16.046875,23.0087890625
23.1044921875,16.111328125,23.1044921875
22.9853515625,15.9921875,22.9853515625
23.0087890625,16.015625,23.0087890625
22.9775390625,16.046875,22.9775390625
23.1044921875,16.11328125,23.1044921875
22.9931640625,16.0,22.9931640625
22.5087890625,16.0478515625,22.5087890625
22.958984375,15.97265625,22.958984375
23.2314453125,16.23828125,23.2314453125
22.9931640625,16.0,22.9931640625
23.017578125,16.03125,23.017578125
23.10546875,16.11328125,23.10546875
23.2314453125,16.4921875,23.2314453125
23.4775390625,16.484375,23.4775390625
22.4931640625,16.015625,22.4931640625
22.9794921875,16.0498046875,22.9794921875
23.2314453125,16.2421875,23.2353515625
22.9853515625,15.9921875,22.9853515625
23.0087890625,16.046875,23.0087890625
23.041015625,16.1103515625,23.041015625
22.982421875,15.9892578125,22.982421875
23.9853515625,17.0,23.9853515625
23.0400390625,16.046875,23.0400390625
23.166015625,16.173828125,23.166015625
23.2275390625,16.234375,23.2275390625
23.4775390625,16.4921875,23.4775390625
22.9775390625,15.984375,22.9775390625
22.9814453125,15.98828125,22.9814453125
23.1064453125,16.11328125,23.1064453125
22.9853515625,16.0,22.9853515625
23.0087890625,16.015625,23.0087890625
23.103515625,16.1103515625,23.103515625
22.9814453125,15.98828125,22.9814453125
