[1.7603],[49.1528],[24.5803]
[1.7601],[49.1532],[24.5775]
[1.7597],[49.1527],[24.5715]
[1.7604],[49.152],[24.575]
[1.7602],[49.1544],[24.5785]
[1.7599],[49.1507],[24.5751]
[1.7604],[49.1526],[24.5812]
[1.7602],[49.1543],[24.5792]
[1.7604],[49.1532],[24.5809]
[1.7596],[49.148],[24.5703]
[1.7598],[49.1489],[24.5737]
[1.7604],[49.1555],[24.581]
[1.7597],[49.1496],[24.5724]
[1.7602],[49.1561],[24.5794]
[1.7603],[49.1502],[24.5803]
[1.7601],[49.1504],[24.5771]
[1.7597],[49.1497],[24.5721]
[1.76],[49.1482],[24.5762]
[1.7594],[49.1572],[24.5792]
[1.7605],[49.1508],[24.5826]
[1.7594],[49.15],[24.5676]
[1.7598],[49.1488],[24.5733]
[1.7599],[49.1516],[24.5742]
[1.7594],[49.1491],[24.568]
[1.7598],[49.1527],[24.5735]
[1.76],[49.1545],[24.5759]
[1.7598],[49.1542],[24.5738]
[1.7603],[49.1502],[24.5797]
[1.7603],[49.1491],[24.5803]
[1.7595],[49.1539],[24.5689]
[1.7602],[49.1494],[24.5782]
[1.7602],[49.1528],[24.5788]
[1.7605],[49.1526],[24.5831]
[1.7598],[49.1504],[24.5731]
[1.7604],[49.1513],[24.581]
[1.76],[49.1573],[24.5762]
[1.7596],[49.1545],[24.5708]
[1.7601],[49.1582],[24.5772]
[1.76],[49.1549],[24.5754]
[1.7599],[49.1532],[24.5743]
[1.76],[49.1553],[24.576]
[1.7602],[49.1522],[24.5783]
[1.7602],[49.1487],[24.5789]
[1.76],[49.1498],[24.5765]
[1.76],[49.152],[24.5764]
[1.7597],[49.1496],[24.5722]
[1.7594],[49.1469],[24.5673]
[1.7602],[49.1555],[24.5786]
[1.7599],[49.154],[24.5743]
[1.7603],[49.1504],[24.5804]
[1.7601],[49.1543],[24.5775]
[1.7602],[49.1555],[24.5788]
[1.76],[49.1578],[24.5705]
[1.7597],[49.1477],[24.5719]
[1.7599],[49.151],[24.5751]
[1.7603],[49.1536],[24.5794]
[1.7605],[49.1536],[24.5834]
[1.7598],[49.1559],[24.5731]
[1.7594],[49.1494],[24.567]
[1.7601],[49.1479],[24.5775]
[1.7598],[49.1525],[24.5738]
[1.7601],[49.1545],[24.5775]
[1.7602],[49.1509],[24.5791]
[1.7597],[49.1491],[24.5715]
[1.7597],[49.1454],[24.5721]
[1.7605],[49.1551],[24.5836]
[1.7597],[49.1483],[24.5718]
[1.7603],[49.1558],[24.5808]
[1.7601],[49.1515],[24.5772]
[1.7599],[49.1522],[24.5742]
[1.7603],[49.1545],[24.5798]
[1.7597],[49.1462],[24.5722]
[1.7595],[49.1524],[24.5696]
[1.7599],[49.1531],[24.575]
[1.7597],[49.1496],[24.5718]
[1.7604],[49.1509],[24.581]
[1.76],[49.1528],[24.5759]
[1.7601],[49.1486],[24.5769]
[1.7603],[49.1482],[24.5802]
[1.7602],[49.1492],[24.5793]
[1.7598],[49.1542],[24.5734]
[1.7604],[49.1563],[24.5817]
[1.7602],[49.1535],[24.5789]
[1.7604],[49.154],[24.5814]
[1.7596],[49.1476],[24.5699]
[1.7604],[49.1546],[24.5809]
[1.7599],[49.1551],[24.5742]
[1.7597],[49.1557],[24.5722]
[1.7603],[49.1516],[24.5798]
[1.7598],[49.1546],[24.5729]
[1.7596],[49.1497],[24.5706]
[1.7597],[49.1505],[24.5716]
[1.7604],[49.1499],[24.5815]
[1.76],[49.1504],[24.5764]
[1.7596],[49.1552],[24.5711]
[1.7603],[49.1564],[24.5803]
[1.7598],[49.1551],[24.5726]
[1.76],[49.1524],[24.5754]
[1.7599],[49.1499],[24.5748]
[1.7598],[49.1499],[24.5729]
[1.7597],[49.1504],[24.5724]
[1.7602],[49.1555],[24.5783]
