[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.1765],[4.9152],[2.464]
[0.1765],[4.9172],[2.4641]
[0.1758],[4.9104],[2.4545]
[0.1757],[4.9158],[2.4534]
[0.1756],[4.9157],[2.4524]
[0.1758],[4.9099],[2.4543]
[0.176],[4.9133],[2.4574]
[0.1766],[4.9172],[2.4653]
[0.1758],[4.9132],[2.4544]
[0.1758],[4.9172],[2.455]
[0.1757],[4.9169],[2.454]
[0.1759],[4.9154],[2.4566]
[0.1765],[4.9178],[2.4644]
[0.1757],[4.912],[2.4533]
[0.1765],[4.9188],[2.4652]
[0.1757],[4.9164],[2.4531]
[0.1765],[4.9188],[2.4651]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.0],[0.0],[0.0]
[0.1759],[4.9177],[2.4569]
[0.176],[4.9162],[2.4572]
[0.1756],[4.9168],[2.4524]
[0.1765],[4.9162],[2.465]
[0.1765],[4.9169],[2.4642]
[0.1757],[4.9173],[2.4539]
