685.6572265625,685.5634765625,684.564453125
686.1669921875,685.837890625,684.83984375
685.7333984375,685.734375,684.7353515625
685.6162109375,685.6142578125,684.6171875
686.30859375,686.5234375,685.0283203125
685.7802734375,685.7138671875,684.71875
685.8720703125,685.67578125,684.6767578125
685.6640625,685.662109375,684.6650390625
685.43359375,685.1201171875,684.3671875
685.646484375,685.1455078125,683.8984375
685.787109375,685.630859375,684.7880859375
686.80859375,686.60546875,685.6845703125
685.396484375,685.396484375,684.3984375
685.265625,685.2421875,684.2431640625
687.1142578125,686.6142578125,686.115234375
686.5205078125,686.3330078125,684.896484375
685.5234375,685.45703125,684.521484375
685.736328125,685.736328125,684.7373046875
686.408203125,686.345703125,685.3466796875
686.1962890625,686.1962890625,685.197265625
685.6962890625,685.650390625,684.650390625
686.119140625,685.9921875,685.119140625
685.7646484375,685.7646484375,684.765625
686.4609375,686.4609375,685.4619140625
686.7900390625,686.6640625,685.6650390625
685.9765625,686.2265625,684.728515625
685.6943359375,685.9365234375,684.693359375
686.244140625,686.119140625,685.1201171875
686.162109375,686.146484375,685.1630859375
685.509765625,684.943359375,683.9453125
686.658203125,685.908203125,685.4091796875
686.0126953125,685.9814453125,684.982421875
685.517578125,685.5146484375,684.515625
685.43359375,685.400390625,684.373046875
686.080078125,686.033203125,685.0498046875
686.2470703125,686.248046875,685.248046875
685.61328125,685.53515625,684.537109375
685.9716796875,685.9716796875,684.91015625
685.7236328125,685.3486328125,684.474609375
686.65234375,686.01171875,685.6533203125
686.740234375,687.080078125,685.7109375
685.6943359375,685.5693359375,684.568359375
685.6240234375,685.1279296875,684.630859375
685.3740234375,685.3662109375,684.3671875
685.84375,685.328125,684.830078125
685.8134765625,686.0947265625,684.6884765625
686.34765625,685.75390625,685.2529296875
685.9716796875,685.97265625,684.72265625
685.919921875,685.123046875,684.9208984375
685.8515625,685.3359375,684.837890625
686.90625,685.8154296875,685.9072265625
687.36328125,686.1142578125,686.36328125
686.9833984375,685.8369140625,685.982421875
685.6748046875,684.9560546875,684.61328125
687.0712890625,685.9560546875,686.056640625
687.3125,685.85546875,686.001953125
686.1962890625,684.7919921875,684.9453125
686.533203125,685.28515625,685.0029296875
687.162109375,685.9482421875,686.1474609375
686.6142578125,685.3701171875,684.9736328125
686.90234375,685.662109375,685.8857421875
687.5283203125,685.7802734375,685.904296875
690.2744140625,688.6513671875,688.662109375
687.3486328125,686.0400390625,686.083984375
686.650390625,685.93359375,685.583984375
685.6220703125,684.3740234375,684.44921875
686.50390625,685.3046875,685.50390625
687.3740234375,685.6572265625,685.6875
686.216796875,685.109375,685.1865234375
686.3935546875,685.1455078125,685.30078125
686.302734375,684.6796875,685.2314453125
686.2138671875,684.9736328125,685.1953125
686.984375,685.830078125,685.4775390625
686.12890625,684.7890625,685.130859375
686.4716796875,684.8486328125,685.44140625
686.9462890625,685.8349609375,685.9296875
686.0009765625,684.7529296875,684.994140625
687.2265625,685.98046875,685.697265625
687.048828125,685.44921875,685.2998046875
686.615234375,685.5185546875,685.103515625
686.431640625,685.32421875,685.4287109375
685.8203125,684.69921875,684.822265625
686.751953125,685.294921875,685.5029296875
686.8798828125,685.1318359375,685.2548828125
685.94921875,684.765625,684.919921875
709.5478515625,708.4560546875,708.52734375
686.171875,684.681640625,684.8896484375
686.8896484375,685.6455078125,685.84375
685.59765625,684.2900390625,684.59765625
686.6806640625,685.5732421875,685.619140625
687.138671875,685.546875,685.6318359375
685.61328125,684.3046875,684.349609375
686.490234375,685.4296875,685.4912109375
686.583984375,684.8359375,684.833984375
687.0654296875,685.333984375,685.56640625
686.0703125,684.94921875,684.986328125
686.3251953125,685.2685546875,684.544921875
686.1591796875,684.6611328125,684.8466796875
685.5419921875,684.4189453125,684.04296875
686.8486328125,685.2255859375,685.326171875
