[18.9892578125],[26.3564453125],[26.98828125]
[18.9814453125],[25.974609375],[27.11328125]
[18.9814453125],[25.974609375],[26.9755859375]
[18.9833984375],[25.974609375],[26.9755859375]
[18.9814453125],[25.974609375],[27.017578125]
[18.9814453125],[25.974609375],[26.974609375]
[18.98828125],[25.9755859375],[27.07421875]
[18.9814453125],[25.974609375],[27.1728515625]
[19.3564453125],[26.099609375],[27.5361328125]
[18.9814453125],[25.974609375],[26.9736328125]
[19.138671875],[26.037109375],[27.130859375]
[18.982421875],[25.974609375],[27.0]
[18.9814453125],[26.357421875],[27.4296875]
[19.0126953125],[25.982421875],[27.61328125]
[18.982421875],[25.982421875],[27.2734375]
[18.9833984375],[25.974609375],[26.974609375]
[18.9814453125],[25.974609375],[27.05078125]
[18.9814453125],[25.974609375],[26.9765625]
[19.0126953125],[25.974609375],[27.0390625]
[18.982421875],[26.1025390625],[27.099609375]
[18.9833984375],[25.974609375],[27.7568359375]
[18.962890625],[25.98046875],[27.158203125]
[19.3251953125],[26.037109375],[27.349609375]
[18.984375],[25.9755859375],[27.0546875]
[18.982421875],[26.474609375],[27.353515625]
[18.982421875],[25.974609375],[27.298828125]
[18.9814453125],[26.005859375],[26.9951171875]
[18.984375],[25.974609375],[27.103515625]
[18.9814453125],[25.974609375],[27.005859375]
[18.9814453125],[25.974609375],[26.9736328125]
[19.2001953125],[26.0693359375],[27.6689453125]
[19.001953125],[26.384765625],[27.67578125]
[18.9814453125],[25.974609375],[27.0048828125]
[18.9814453125],[26.982421875],[27.00390625]
[19.001953125],[26.052734375],[27.1796875]
[18.9814453125],[26.1025390625],[27.34765625]
[19.1064453125],[25.990234375],[27.5830078125]
[18.990234375],[26.4833984375],[27.4482421875]
[18.9814453125],[25.974609375],[27.244140625]
[19.2958984375],[26.1005859375],[27.4345703125]
[18.9921875],[25.9765625],[27.337890625]
[18.962890625],[26.07421875],[26.98046875]
[18.9814453125],[26.005859375],[27.005859375]
[19.1689453125],[26.037109375],[27.640625]
[20.232421875],[26.4755859375],[28.232421875]
[18.9833984375],[25.9755859375],[27.208984375]
[18.9833984375],[25.974609375],[27.072265625]
[18.962890625],[25.94921875],[26.94921875]
[18.9814453125],[25.982421875],[26.974609375]
[18.9814453125],[25.974609375],[26.990234375]
[19.0126953125],[25.974609375],[27.0087890625]
[19.0439453125],[25.974609375],[27.162109375]
[18.9814453125],[25.974609375],[27.4697265625]
[18.9814453125],[25.974609375],[27.056640625]
[18.982421875],[25.974609375],[27.17578125]
[19.1689453125],[26.037109375],[27.162109375]
[18.9814453125],[25.978515625],[27.3525390625]
[19.0068359375],[25.982421875],[27.5654296875]
[18.9814453125],[25.974609375],[27.0986328125]
[19.486328125],[26.1640625],[27.6669921875]
[18.9814453125],[25.982421875],[26.9814453125]
[19.9833984375],[26.474609375],[28.478515625]
[18.9814453125],[25.974609375],[26.9892578125]
[18.982421875],[25.974609375],[26.982421875]
[18.9833984375],[25.9755859375],[27.294921875]
[18.9814453125],[25.974609375],[26.9736328125]
[18.9814453125],[26.021484375],[27.087890625]
[18.982421875],[25.974609375],[27.005859375]
[18.9814453125],[25.974609375],[26.9736328125]
[18.9814453125],[26.482421875],[26.9755859375]
[18.982421875],[25.974609375],[27.248046875]
[18.9814453125],[26.037109375],[27.060546875]
[18.990234375],[25.974609375],[27.2734375]
[18.9833984375],[26.9755859375],[27.7685546875]
[18.9892578125],[25.974609375],[26.9921875]
[18.9814453125],[26.068359375],[27.1220703125]
[19.9951171875],[26.353515625],[28.2353515625]
[19.982421875],[26.474609375],[28.583984375]
[18.9833984375],[25.974609375],[26.99609375]
[18.962890625],[25.94921875],[27.697265625]
[18.9814453125],[25.974609375],[27.4267578125]
[18.9814453125],[25.974609375],[27.890625]
[18.998046875],[25.974609375],[27.072265625]
[18.1884765625],[23.9765625],[29.970703125]
[17.9833984375],[24.357421875],[29.9755859375]
[18.2353515625],[24.2265625],[30.2236328125]
[18.0478515625],[23.9775390625],[29.9716796875]
[18.9677734375],[24.0078125],[29.970703125]
[17.9833984375],[23.9765625],[29.9736328125]
[22.4423828125],[25.5009765625],[34.025390625]
[18.7255859375],[24.984375],[29.970703125]
[18.4794921875],[24.0078125],[30.1953125]
[18.9267578125],[23.9775390625],[30.4111328125]
[17.998046875],[23.98046875],[30.1787109375]
[20.306640625],[24.5341796875],[32.5791015625]
[18.2451171875],[24.1337890625],[30.2236328125]
[17.966796875],[24.330078125],[29.943359375]
[18.4580078125],[24.2265625],[29.97265625]
[18.4814453125],[23.9765625],[30.1865234375]
[18.9814453125],[24.2265625],[30.4541015625]
[18.9814453125],[24.1025390625],[30.009765625]
[18.0458984375],[23.9765625],[30.037109375]
