17.2353515625,18.2392578125,20.2431640625
17.4833984375,18.482421875,20.48828125
22.9775390625,15.984375,22.9775390625
22.9775390625,16.046875,22.9775390625
23.1337890625,16.140625,23.2587890625
19.9892578125,15.9921875,22.9775390625
20.0126953125,16.015625,23.0087890625
20.0439453125,16.046875,23.0400390625
20.1083984375,16.111328125,23.1044921875
20.48828125,16.4921875,22.9775390625
19.99609375,15.984375,22.9775390625
16.9951171875,18.0390625,20.9853515625
21.2294921875,18.482421875,20.4853515625
21.958984375,18.96484375,20.9765625
20.9794921875,17.998046875,19.9970703125
21.0419921875,18.044921875,20.9794921875
21.208984375,18.21484375,20.21484375
21.4794921875,18.482421875,20.4892578125
20.9794921875,17.982421875,20.01171875
21.021484375,18.02734375,20.025390625
23.01171875,16.0166015625,23.01171875
22.9814453125,15.990234375,22.9814453125
22.9853515625,16.0,22.9853515625
23.0087890625,16.015625,23.0087890625
22.955078125,15.96875,22.955078125
23.1044921875,15.984375,23.1044921875
22.9775390625,15.9921875,22.9775390625
22.9775390625,15.984375,22.9775390625
22.95703125,15.970703125,22.95703125
22.9794921875,15.986328125,22.9794921875
23.4853515625,16.4921875,23.4853515625
22.986328125,15.96875,22.986328125
22.978515625,16.0478515625,22.978515625
22.9892578125,15.99609375,22.9892578125
23.9775390625,16.9921875,23.9853515625
22.9775390625,15.984375,22.9775390625
23.08203125,16.095703125,23.08203125
22.9775390625,16.234375,22.9775390625
22.9775390625,15.984375,22.9775390625
22.9775390625,15.984375,23.0400390625
23.08203125,16.095703125,23.08203125
23.2275390625,16.234375,23.2275390625
22.9775390625,16.0,22.9775390625
22.9775390625,16.015625,22.9775390625
22.9775390625,16.109375,23.1025390625
22.9814453125,15.98828125,22.9814453125
23.4853515625,16.4921875,23.9853515625
22.9775390625,15.984375,22.9775390625
22.9794921875,15.986328125,22.9794921875
23.462890625,16.4765625,23.462890625
23.4775390625,15.984375,23.4775390625
22.9775390625,16.015625,22.9775390625
22.9794921875,15.986328125,22.9794921875
22.9814453125,15.98828125,22.9814453125
22.9775390625,15.984375,22.9775390625
22.9775390625,15.984375,22.9775390625
23.0419921875,16.0478515625,23.0419921875
20.9873046875,17.990234375,20.2421875
20.9794921875,17.998046875,20.2470703125
21.0029296875,18.013671875,20.01171875
