21.01171875,18.0458984375,20.0126953125
21.087890625,18.095703125,20.08984375
20.966796875,17.97265625,19.96875
21.0185546875,18.021484375,20.01953125
20.9794921875,18.013671875,19.98046875
21.1064453125,18.109375,20.10546875
20.966796875,17.97265625,19.96875
20.9951171875,17.998046875,19.98046875
21.0419921875,18.044921875,20.04296875
21.1064453125,18.111328125,20.107421875
20.966796875,18.47265625,19.96875
20.9951171875,17.998046875,19.99609375
21.0419921875,18.044921875,20.04296875
21.2294921875,18.232421875,20.2314453125
21.2373046875,18.240234375,20.23828125
20.9951171875,17.998046875,19.99609375
20.982421875,17.984375,19.9833984375
21.2333984375,18.236328125,20.2353515625
20.9873046875,17.990234375,19.98828125
20.9951171875,17.998046875,19.99609375
21.046875,18.0498046875,20.0478515625
21.2294921875,18.2333984375,20.23046875
20.99609375,17.9990234375,19.9970703125
20.9794921875,18.013671875,19.98046875
21.0419921875,18.046875,20.044921875
20.9833984375,17.986328125,19.984375
20.9794921875,18.490234375,19.98046875
20.9794921875,17.982421875,19.98046875
20.9814453125,17.984375,19.982421875
21.2333984375,18.236328125,20.234375
20.9794921875,17.982421875,19.98046875
21.0107421875,18.013671875,19.98046875
21.1064453125,18.109375,20.107421875
21.2373046875,18.240234375,20.23828125
20.974609375,17.98046875,19.9765625
20.9794921875,17.982421875,19.98046875
20.9794921875,18.109375,19.98046875
20.9873046875,17.990234375,19.98828125
20.9951171875,18.013671875,19.99609375
20.9794921875,18.013671875,19.98046875
20.9814453125,17.984375,19.98046875
20.9794921875,18.236328125,19.98046875
20.9794921875,17.998046875,19.98046875
21.0107421875,18.013671875,19.98046875
20.9794921875,18.107421875,19.98046875
21.2294921875,18.232421875,20.23046875
20.9951171875,17.998046875,19.99609375
21.0419921875,18.044921875,20.04296875
20.9814453125,17.984375,19.982421875
21.466796875,18.47265625,20.46875
