76.64430399999999,2754.2965759999997,1331.6293887999998
61.213384,2204.4389888,1066.7929856
76.1292352,2709.9229695999998,1298.7169024
76.14399999999999,2711.2793088,1298.7021055999999
76.11244959999999,2709.8135552,1297.7353984000001
76.053456,2708.9202688,1299.3042944000001
76.120328,2711.6570624,1299.3283072
76.1129792,2711.1668224,1299.6785407999998
76.0984064,2711.5483648,1298.3734784
76.1359664,2709.7831424,1299.7420032
76.117808,2714.2419968,1299.2698112
76.0721792,2710.3895552,1297.1373055999998
76.1519776,2711.5268096,1298.627456
75.91644,2712.6266368,1306.6874368
76.03490079999999,2708.0134655999996,1297.4499839999999
76.094448,2708.5487615999996,1298.5789696
76.10907359999999,2711.2881664,1298.8492544
76.1496944,2706.9175808,1297.9960064
76.0468992,2709.2328448000003,1297.9008767999999
76.1710128,2708.8034816,1299.13152
76.1050832,2708.1289728,1297.82464
76.11715679999999,2711.9273471999995,1299.6361472
76.10886559999999,2711.9000576,1299.9672064000001
76.149816,2711.8532608,1300.4281855999998
76.08263679999999,2708.4242431999996,1298.3669247999999
76.11187679999999,2712.0112639999998,1299.9274752
76.1672928,2711.1372288000002,1299.852672
76.09882559999998,2709.1109888,1299.3962752
76.12332959999999,2708.3955711999997,1297.5553535999998
76.1188816,2708.5133312,1298.7679487999999
76.171384,2712.7836672,1299.9026175999998
76.08474079999999,2711.3914368,1299.7688575999998
76.067224,2706.9407232,1295.9407872
76.03916159999999,2708.2209792,1297.097472
76.06915679999999,2707.366144,1297.5308544
76.057712,2707.4587135999996,1297.8180607999998
76.0736336,2707.5648512,1299.0013695999999
76.03587359999999,2706.0535296,1296.7932672
76.0651792,2707.0715904,1296.6962432
76.00444959999999,2707.3805311999995,1297.5849984000001
76.07248799999999,2706.048512,1295.7303295999998
76.09444959999999,2707.2429568000002,1298.2404095999998
76.04311359999998,2707.8477824,1297.5954688
76.1400192,2710.016,1298.6267136
76.0726928,2710.165504,1297.7286144
76.0985456,2707.1818751999995,1296.8084224
76.1230368,2708.1257471999998,1298.1387776
76.06796,2708.4920832,1297.9458816
76.0789792,2708.2244096,1298.55552
76.1007664,2709.103616,1297.3066752
76.11641759999999,2706.5158144,1297.351168
76.1011968,2709.6095744,1299.018368
